event_time,event_type,organisation_name,place_name,asset_name,asset_type,module_id
2021-02-17 4:16:22,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 6:31:56,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 17:18:09,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 4:28:21,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 8:35:03,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 9:57:08,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 5:00:21,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-15 20:51:44,Connected,Larson-Mccall,Benson Ltd,GR-TDN-28,8,
2021-02-23 4:54:25,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 10:43:11,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 8:14:44,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 19:53:48,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-20 19:53:40,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-21 5:34:16,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 2:13:13,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-19 0:12:47,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-21 17:20:32,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-22 4:12:15,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 4:13:51,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-15 18:17:25,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 23:56:55,Connected,"Taylor, Flores and Douglas","Hart, Mason and Smith",WN-DQW-72,3,
2021-02-16 18:31:47,Connected,Larson-Mccall,Benson Ltd,GR-TDN-28,8,
2021-02-20 9:51:07,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 9:50:39,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-21 1:41:59,Connected,"Taylor, Flores and Douglas",Diaz Inc,TY-VOB-39,3,
2021-02-17 4:49:01,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 10:41:51,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-18 13:33:35,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 2:00:50,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-22 1:42:21,Disconnected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-21 8:30:46,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-18 8:56:52,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,YW-QRR-91,3,
2021-02-17 2:49:59,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 10:42:32,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 8:26:19,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 4:57:14,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 7:30:07,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 5:41:29,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 4:15:21,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-18 10:51:13,Disconnected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-17 6:44:06,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 4:55:17,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 13:15:21,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-20 12:12:14,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 18:49:17,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 3:19:18,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 20:45:21,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-22 9:57:33,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 5:45:23,Connected,"Taylor, Flores and Douglas","Wade, Ruiz and Harrison",KL-KYK-17,3,
2021-02-19 12:12:24,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 5:45:47,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-19 5:54:56,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 11:11:01,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 10:20:31,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 1:11:48,Connected,"Taylor, Flores and Douglas","Berry, Meyer and Williams",VN-YHO-26,3,
2021-02-19 23:36:55,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-21 6:46:05,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 7:50:07,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 21:06:59,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-18 23:45:07,Disconnected,"Taylor, Flores and Douglas",Chandler PLC,GF-XQD-42,3,
2021-02-17 17:26:28,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 15:59:51,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 21:42:30,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-19 4:12:58,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 14:48:48,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 11:36:32,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 2:48:23,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-21 2:39:19,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 1:36:52,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-16 10:25:02,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 15:33:37,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 2:00:21,Connected,"Taylor, Flores and Douglas","Knox, Mills and Keith",WT-JZS-58,3,
2021-02-23 8:03:21,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 22:02:30,Disconnected,"Taylor, Flores and Douglas",Cantu-Lane,PL-PSP-39,3,
2021-02-17 2:18:57,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 6:36:58,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 13:28:45,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 8:45:51,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-21 4:53:27,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 9:36:12,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,YW-QRR-91,3,
2021-02-22 12:42:46,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 16:34:16,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-17 4:07:43,Connected,"Taylor, Flores and Douglas",Smith Ltd,ZE-KHP-90,3,
2021-02-15 17:06:36,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 5:14:37,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 3:21:55,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-19 10:15:07,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-20 2:45:08,Disconnected,"Taylor, Flores and Douglas","Hart, Mason and Smith",WN-DQW-72,3,
2021-02-21 11:14:32,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 9:47:31,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 6:30:07,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-18 7:35:51,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 20:34:36,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-19 9:43:11,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 16:48:41,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 6:24:28,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-15 20:01:44,Connected,Larson-Mccall,Benson Ltd,GR-TDN-28,8,
2021-02-23 7:52:26,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 14:03:31,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 11:29:33,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 6:55:02,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 10:17:23,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-18 0:03:01,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-22 0:04:57,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,877-10-5115
2021-02-21 5:57:29,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 16:52:08,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-18 0:51:52,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-20 14:40:21,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 8:33:22,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 11:15:42,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 8:00:58,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 11:41:44,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 2:00:08,Connected,"Taylor, Flores and Douglas","Wade, Ruiz and Harrison",KL-KYK-17,3,
2021-02-22 12:21:07,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 21:26:31,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-16 7:46:55,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 9:50:34,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 5:52:22,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 1:02:15,Disconnected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,647-80-6730
2021-02-19 7:35:55,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-19 8:36:01,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 9:11:27,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 20:49:45,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-17 9:41:05,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 0:21:23,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-19 16:37:36,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 20:45:21,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-19 19:16:11,Connected,Larson-Mccall,Benson Ltd,MO-RQJ-49,8,
2021-02-20 6:16:39,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 11:43:39,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 8:46:23,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-21 21:49:04,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-21 4:15:07,Connected,"Taylor, Flores and Douglas","Martinez, Pruitt and Wheeler",KN-GWX-65,3,
2021-02-19 11:14:13,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 10:04:40,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 5:51:17,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 9:12:56,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 4:23:00,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,351-86-2983
2021-02-22 4:15:07,Disconnected,"Taylor, Flores and Douglas",Lane Inc,WG-AYD-90,3,
2021-02-18 22:37:24,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,YW-QRR-91,3,
2021-02-22 10:44:01,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-22 5:00:50,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 17:28:08,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 13:16:11,Connected,Larson-Mccall,Benson Ltd,MO-RQJ-49,8,
2021-02-19 11:39:11,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 17:12:21,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 20:45:21,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-22 7:26:51,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 7:50:25,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 2:00:03,Disconnected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-19 9:01:53,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 7:39:51,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 7:35:31,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 11:45:07,Disconnected,"Taylor, Flores and Douglas","Wade, Ruiz and Harrison",KL-KYK-17,3,
2021-02-18 0:00:35,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-23 9:29:23,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 12:34:37,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 10:29:12,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 9:19:56,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 8:35:03,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 14:45:47,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 9:07:27,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 9:50:55,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 11:45:08,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-18 8:45:21,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-18 19:15:47,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-19 3:30:16,Disconnected,"Taylor, Flores and Douglas","Green, Hayes and Taylor",WK-ZGU-09,3,
2021-02-22 16:44:58,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 13:50:27,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 9:42:12,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 7:39:23,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 12:12:30,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 8:58:21,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 9:40:24,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 10:08:28,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 11:34:52,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 6:38:03,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,
2021-02-19 12:13:35,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 8:10:49,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 6:20:58,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 23:04:57,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-23 9:33:03,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 4:23:51,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 13:00:46,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 9:57:24,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 17:45:55,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-17 8:00:21,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-22 2:15:46,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 2:00:03,Disconnected,"Taylor, Flores and Douglas","Wade, Ruiz and Harrison",KL-KYK-17,3,
2021-02-16 12:07:33,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 5:39:22,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 13:22:38,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 10:02:01,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 8:25:10,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-17 6:53:55,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 9:33:09,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 7:06:58,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 6:44:09,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 5:37:18,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 11:10:00,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 3:59:16,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 13:08:49,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-18 17:54:32,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-19 21:36:40,Disconnected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-23 4:22:46,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 13:51:56,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-23 5:42:17,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 15:49:27,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 4:34:52,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 10:40:58,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 16:16:08,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 8:35:30,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 4:27:54,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 20:00:07,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-19 5:46:56,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-20 9:31:10,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 2:00:01,Disconnected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-21 3:11:18,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 21:08:56,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-17 4:26:19,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 2:26:46,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 23:46:11,Connected,Larson-Mccall,Benson Ltd,MO-RQJ-49,8,
2021-02-19 7:55:28,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 23:00:50,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-19 12:23:12,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 2:01:09,Connected,"Taylor, Flores and Douglas",Lane Inc,KH-QQF-62,3,
2021-02-20 9:02:02,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 4:16:56,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-22 5:55:49,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 11:01:02,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 11:57:17,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 10:27:28,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 9:44:59,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 8:50:52,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 17:46:56,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-19 19:54:08,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-23 7:15:21,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-18 3:30:12,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-17 7:06:07,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 9:02:57,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 0:00:19,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,509-27-8182
2021-02-18 15:30:21,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-23 7:15:08,Disconnected,"Taylor, Flores and Douglas","Martinez, Pruitt and Wheeler",KN-GWX-65,3,
2021-02-23 6:16:38,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-15 16:04:28,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 8:30:08,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 23:46:48,Connected,Larson-Mccall,Benson Ltd,GR-TDN-28,8,
2021-02-21 23:05:43,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-22 4:15:28,Disconnected,"Taylor, Flores and Douglas","Berry, Meyer and Williams",DJ-VZR-77,3,
2021-02-17 19:16:38,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-19 22:17:11,Disconnected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-18 6:30:18,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-19 2:41:22,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-23 8:36:57,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-17 16:18:25,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 5:09:46,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 7:19:37,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 17:54:25,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 11:05:00,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 10:33:26,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 20:23:45,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-16 6:13:53,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 8:02:43,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 2:13:10,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-21 2:01:17,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-21 13:22:00,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 10:16:11,Connected,Larson-Mccall,Benson Ltd,MO-RQJ-49,8,
2021-02-21 11:02:09,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 7:51:02,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 13:15:21,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-19 5:30:16,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
